date,region,temperature_c,energy_kwh,season
2021-10-20,North,7.9,453.7,Autumn
2021-10-21,North,6.3,544.5,Autumn
2021-10-22,North,9.8,350.9,Autumn
2021-10-23,North,9.9,340.4,Autumn
2021-10-24,North,6.0,562.6,Autumn
2021-10-25,North,9.3,376.7,Autumn
2021-10-26,North,8.5,418.3,Autumn
2021-10-27,North,10.4,321.9,Autumn
2021-10-28,North,7.5,469.5,Autumn
2021-10-29,North,9.2,368.4,Autumn
2021-10-30,North,10.9,297.1,Autumn
2021-10-31,North,7.5,468.2,Autumn
2021-11-01,North,13.7,188.6,Autumn
2021-11-02,North,7.9,447.5,Autumn
2021-11-03,North,10.6,308.6,Autumn
2021-11-04,North,8.4,424.0,Autumn
2021-11-05,North,8.1,438.0,Autumn
2021-11-06,North,10.3,320.7,Autumn
2021-11-07,North,7.9,445.2,Autumn
2021-11-08,North,8.3,421.0,Autumn
2021-11-09,North,5.8,571.9,Autumn
2021-11-10,North,10.6,305.6,Autumn
2021-11-11,North,11.4,276.7,Autumn
2021-11-12,North,13.3,196.4,Autumn
2021-11-13,North,9.2,379.3,Autumn
2021-11-14,North,12.6,228.0,Autumn
2021-11-15,North,11.3,285.0,Autumn
2021-11-16,North,11.2,282.7,Autumn
2021-11-17,North,11.1,288.0,Autumn
2021-11-18,North,11.2,283.0,Autumn
2021-11-19,North,9.7,352.6,Autumn
2021-11-20,North,12.8,223.6,Autumn
2021-11-21,North,12.9,216.2,Autumn
2021-11-22,North,11.1,291.3,Autumn
2021-11-23,North,12.0,253.1,Autumn
2021-11-24,North,14.9,148.1,Autumn
2021-11-25,North,13.1,214.1,Autumn
2021-11-26,North,10.5,315.4,Autumn
2021-11-27,North,11.5,268.4,Autumn
2021-11-28,North,11.2,279.0,Autumn
2021-11-29,North,17.0,101.3,Autumn
2021-11-30,North,11.5,271.5,Autumn
2021-12-01,North,12.8,216.1,Winter
2021-12-02,North,12.9,220.2,Winter
2021-12-03,North,9.7,349.9,Winter
2021-12-04,North,11.2,281.6,Winter
2021-12-05,North,10.4,321.1,Winter
2021-12-06,North,15.7,127.3,Winter
2021-12-07,North,15.0,150.1,Winter
2021-12-08,North,13.6,189.7,Winter
2021-12-09,North,16.9,95.1,Winter
2021-12-10,North,13.7,186.3,Winter
2021-12-11,North,13.8,181.5,Winter
2021-12-12,North,19.4,63.9,Winter
2021-12-13,North,15.8,128.6,Winter
2021-12-14,North,13.9,176.6,Winter
2021-12-15,North,13.7,190.5,Winter
2021-12-16,North,14.8,149.1,Winter
2021-12-17,North,16.3,117.1,Winter
2021-12-18,North,13.8,186.3,Winter
2021-12-19,North,18.9,69.6,Winter
2021-12-20,North,16.4,111.5,Winter
2021-12-21,North,16.7,101.9,Winter
2021-12-22,North,17.9,82.2,Winter
2021-12-23,North,15.2,145.7,Winter
2021-12-24,North,19.4,69.8,Winter
2021-12-25,North,15.0,149.6,Winter
2021-12-26,North,14.9,148.5,Winter
2021-12-27,North,18.0,84.0,Winter
2021-12-28,North,19.0,62.9,Winter
2021-12-29,North,17.7,82.9,Winter
2021-12-30,North,15.6,128.8,Winter
2021-12-31,North,18.6,68.6,Winter
2022-01-01,North,17.9,83.9,Winter
2022-01-02,North,15.3,144.0,Winter
2022-01-03,North,19.0,64.3,Winter
2022-01-04,North,17.9,82.9,Winter
2022-01-05,North,19.7,60.0,Winter
2022-01-06,North,20.1,53.8,Winter
2022-01-07,North,18.2,80.3,Winter
2022-01-08,North,18.8,72.9,Winter
2022-01-09,North,16.7,105.3,Winter
2022-01-10,North,19.8,53.8,Winter
2022-01-11,North,18.9,64.1,Winter
2022-01-12,North,22.8,53.0,Winter
2022-01-13,North,22.3,52.1,Winter
2022-01-14,North,21.4,49.1,Winter
2022-01-15,North,21.5,47.4,Winter
2022-01-16,North,23.4,51.2,Winter
2022-01-17,North,19.1,69.2,Winter
2022-01-18,North,18.3,78.2,Winter
2022-01-19,North,20.5,57.2,Winter
2022-01-20,North,19.6,62.4,Winter
2022-01-21,North,23.1,50.1,Winter
2022-01-22,North,23.1,51.4,Winter
2022-01-23,North,23.3,52.2,Winter
2022-01-24,North,22.0,52.4,Winter
2022-01-25,North,22.9,53.5,Winter
2022-01-26,North,24.0,61.7,Winter
2022-01-27,North,21.5,48.5,Winter
2022-01-28,North,24.3,61.8,Winter
2022-01-29,North,26.3,87.1,Winter
2022-01-30,North,22.2,49.5,Winter
2022-01-31,North,24.5,66.0,Winter
2022-02-01,North,23.3,54.6,Winter
2022-02-02,North,21.5,52.0,Winter
2022-02-03,North,26.0,83.7,Winter
2022-02-04,North,20.4,56.8,Winter
2022-02-05,North,24.4,62.6,Winter
2022-02-06,North,27.1,105.0,Winter
2022-02-07,North,21.6,48.9,Winter
2022-02-08,North,24.5,61.4,Winter
2022-02-09,North,20.9,50.2,Winter
2022-02-10,North,23.9,64.3,Winter
2022-02-11,North,26.5,91.6,Winter
2022-02-12,North,23.4,49.4,Winter
2022-02-13,North,27.0,96.3,Winter
2022-02-14,North,26.5,86.3,Winter
2022-02-15,North,24.4,62.6,Winter
2022-02-16,North,24.9,69.0,Winter
2022-02-17,North,25.3,68.2,Winter
2022-02-18,North,25.1,63.6,Winter
2022-02-19,North,27.3,106.5,Winter
2022-02-20,North,25.4,78.6,Winter
2022-02-21,North,22.6,54.5,Winter
2022-02-22,North,27.1,99.9,Winter
2022-02-23,North,27.8,117.2,Winter
2022-02-24,North,22.3,48.5,Winter
2022-02-25,North,27.4,106.0,Winter
2022-02-26,North,24.6,59.0,Winter
2022-02-27,North,25.1,71.1,Winter
2022-02-28,North,26.1,86.4,Winter
2022-03-01,North,24.8,65.6,Spring
2022-03-02,North,27.3,107.5,Spring
2022-03-03,North,27.2,99.4,Spring
2022-03-04,North,26.3,84.3,Spring
2022-03-05,North,25.2,67.1,Spring
2022-03-06,North,24.8,63.3,Spring
2022-03-07,North,28.0,119.1,Spring
2022-03-08,North,27.2,102.3,Spring
2022-03-09,North,25.1,74.0,Spring
2022-03-10,North,27.2,101.1,Spring
2022-03-11,North,26.9,91.2,Spring
2022-03-12,North,27.2,106.8,Spring
2022-03-13,North,23.2,51.8,Spring
2022-03-14,North,28.9,143.6,Spring
2022-03-15,North,29.3,159.1,Spring
2022-03-16,North,25.9,80.8,Spring
2022-03-17,North,27.6,112.2,Spring
2022-03-18,North,24.4,61.5,Spring
2022-03-19,North,29.9,174.8,Spring
2022-03-20,North,29.7,170.0,Spring
2022-03-21,North,26.1,86.8,Spring
2022-03-22,North,32.1,250.2,Spring
2022-03-23,North,30.8,204.2,Spring
2022-03-24,North,27.6,109.9,Spring
2022-03-25,North,27.6,115.9,Spring
2022-03-26,North,24.6,65.1,Spring
2022-03-27,North,27.6,117.9,Spring
2022-03-28,North,30.7,196.0,Spring
2022-03-29,North,29.1,151.8,Spring
2022-03-30,North,26.9,97.3,Spring
2022-03-31,North,26.5,90.4,Spring
2022-04-01,North,26.7,96.3,Spring
2022-04-02,North,29.3,156.2,Spring
2022-04-03,North,29.6,170.8,Spring
2022-04-04,North,29.5,164.4,Spring
2022-04-05,North,29.1,152.9,Spring
2022-04-06,North,28.2,126.8,Spring
2022-04-07,North,27.0,100.0,Spring
2022-04-08,North,27.4,107.1,Spring
2022-04-09,North,28.4,128.0,Spring
2022-04-10,North,28.5,129.3,Spring
2022-04-11,North,28.5,129.8,Spring
2022-04-12,North,24.4,64.4,Spring
2022-04-13,North,27.2,105.4,Spring
2022-04-14,North,29.5,164.4,Spring
2022-04-15,North,29.7,170.2,Spring
2022-04-16,North,25.6,80.1,Spring
2022-04-17,North,30.4,190.8,Spring
2022-04-18,North,26.8,99.5,Spring
2022-04-19,North,25.8,82.7,Spring
2022-04-20,North,26.6,94.7,Spring
2022-04-21,North,24.5,63.4,Spring
2022-04-22,North,29.4,161.6,Spring
2022-04-23,North,28.9,142.8,Spring
2022-04-24,North,24.9,69.3,Spring
2022-04-25,North,28.4,131.1,Spring
2022-04-26,North,28.3,129.2,Spring
2022-04-27,North,27.2,104.2,Spring
2022-04-28,North,24.0,59.1,Spring
2022-04-29,North,26.1,79.9,Spring
2022-04-30,North,30.1,178.4,Spring
2022-05-01,North,25.8,78.7,Spring
2022-05-02,North,27.0,103.4,Spring
2022-05-03,North,28.0,117.7,Spring
2022-05-04,North,24.7,63.8,Spring
2022-05-05,North,22.4,52.1,Spring
2022-05-06,North,25.4,77.0,Spring
2022-05-07,North,22.5,51.5,Spring
2022-05-08,North,25.7,79.6,Spring
2022-05-09,North,29.5,163.1,Spring
2022-05-10,North,28.7,136.6,Spring
2022-05-11,North,26.4,87.5,Spring
2022-05-12,North,27.9,119.5,Spring
2022-05-13,North,28.6,133.5,Spring
2022-05-14,North,26.5,85.9,Spring
2022-05-15,North,29.4,154.1,Spring
2022-05-16,North,29.5,162.6,Spring
2022-05-17,North,23.0,55.3,Spring
2022-05-18,North,26.3,88.0,Spring
2022-05-19,North,28.6,138.8,Spring
2022-05-20,North,23.8,58.9,Spring
2022-05-21,North,22.2,53.4,Spring
2022-05-22,North,25.1,68.8,Spring
2022-05-23,North,25.5,74.6,Spring
2022-05-24,North,24.3,59.0,Spring
2022-05-25,North,23.1,55.4,Spring
2022-05-26,North,20.0,62.5,Spring
2022-05-27,North,21.1,48.3,Spring
2022-05-28,North,25.8,79.0,Spring
2022-05-29,North,21.7,50.5,Spring
2022-05-30,North,21.8,50.1,Spring
2022-05-31,North,26.4,96.4,Spring
2022-06-01,North,23.5,58.2,Summer
2022-06-02,North,23.6,55.3,Summer
2022-06-03,North,24.2,58.6,Summer
2022-06-04,North,19.9,54.0,Summer
2022-06-05,North,21.5,52.5,Summer
2022-06-06,North,20.3,56.3,Summer
2022-06-07,North,21.3,45.9,Summer
2022-06-08,North,18.2,83.5,Summer
2022-06-09,North,21.6,45.9,Summer
2022-06-10,North,24.4,61.0,Summer
2022-06-11,North,16.8,105.5,Summer
2022-06-12,North,23.8,55.9,Summer
2022-06-13,North,23.4,60.7,Summer
2022-06-14,North,21.6,49.7,Summer
2022-06-15,North,20.9,53.9,Summer
2022-06-16,North,16.4,109.9,Summer
2022-06-17,North,20.2,53.7,Summer
2022-06-18,North,16.7,106.6,Summer
2022-06-19,North,22.8,54.0,Summer
2022-06-20,North,21.8,52.2,Summer
2022-06-21,North,21.3,45.1,Summer
2022-06-22,North,20.3,59.7,Summer
2022-06-23,North,24.8,66.3,Summer
2022-06-24,North,24.7,62.6,Summer
2022-06-25,North,17.8,84.2,Summer
2022-06-26,North,21.7,50.4,Summer
2022-06-27,North,21.2,51.7,Summer
2022-06-28,North,17.2,94.0,Summer
2022-06-29,North,15.1,142.9,Summer
2022-06-30,North,19.6,60.2,Summer
2022-07-01,North,16.7,106.2,Summer
2022-07-02,North,18.6,74.7,Summer
2022-07-03,North,17.4,90.7,Summer
2022-07-04,North,20.6,50.1,Summer
2022-07-05,North,18.1,82.6,Summer
2022-07-06,North,18.1,77.1,Summer
2022-07-07,North,20.0,59.1,Summer
2022-07-08,North,17.7,95.6,Summer
2022-07-09,North,18.9,68.4,Summer
2022-07-10,North,16.4,119.2,Summer
2022-07-11,North,18.4,69.1,Summer
2022-07-12,North,18.8,70.5,Summer
2022-07-13,North,18.1,79.7,Summer
2022-07-14,North,11.6,271.1,Summer
2022-07-15,North,16.3,116.7,Summer
2022-07-16,North,14.2,174.5,Summer
2022-07-17,North,15.8,123.4,Summer
2022-07-18,North,15.9,125.2,Summer
2022-07-19,North,17.8,88.6,Summer
2022-07-20,North,17.3,93.2,Summer
2022-07-21,North,16.5,111.5,Summer
2022-07-22,North,14.7,154.0,Summer
2022-07-23,North,13.0,209.6,Summer
2022-07-24,North,15.2,141.1,Summer
2022-07-25,North,11.9,260.0,Summer
2022-07-26,North,13.6,189.1,Summer
2022-07-27,North,9.9,342.2,Summer
2022-07-28,North,15.9,129.2,Summer
2022-07-29,North,15.6,132.9,Summer
2022-07-30,North,13.9,184.6,Summer
2022-07-31,North,15.3,140.7,Summer
2022-08-01,North,12.6,228.4,Summer
2022-08-02,North,13.6,188.1,Summer
2022-08-03,North,14.9,151.7,Summer
2022-08-04,North,12.4,233.3,Summer
2022-08-05,North,7.2,488.8,Summer
2022-08-06,North,14.7,157.1,Summer
2022-08-07,North,11.1,289.0,Summer
2022-08-08,North,10.1,336.7,Summer
2022-08-09,North,15.1,144.5,Summer
2022-08-10,North,13.3,202.1,Summer
2022-08-11,North,10.8,303.2,Summer
2022-08-12,North,13.4,197.0,Summer
2022-08-13,North,9.5,358.1,Summer
2022-08-14,North,8.9,392.2,Summer
2022-08-15,North,7.6,462.6,Summer
2022-08-16,North,12.5,228.1,Summer
2022-08-17,North,9.3,368.1,Summer
2022-08-18,North,9.7,355.3,Summer
2022-08-19,North,10.8,300.8,Summer
2022-08-20,North,11.4,278.1,Summer
2022-08-21,North,14.8,154.4,Summer
2022-08-22,North,12.4,236.9,Summer
2022-08-23,North,10.1,334.6,Summer
2022-08-24,North,11.6,264.3,Summer
2022-08-25,North,9.1,386.6,Summer
2022-08-26,North,7.2,493.8,Summer
2022-08-27,North,10.4,319.6,Summer
2022-08-28,North,6.6,524.4,Summer
2022-08-29,North,10.2,321.1,Summer
2022-08-30,North,9.5,364.9,Summer
2022-08-31,North,8.1,436.4,Summer
2022-09-01,North,7.2,487.9,Autumn
2022-09-02,North,10.6,311.4,Autumn
2022-09-03,North,11.9,257.2,Autumn
2022-09-04,North,10.7,305.1,Autumn
2022-09-05,North,8.1,438.7,Autumn
2022-09-06,North,8.8,396.3,Autumn
2022-09-07,North,9.7,353.4,Autumn
2022-09-08,North,11.3,281.5,Autumn
2022-09-09,North,8.7,398.6,Autumn
2022-09-10,North,6.1,557.9,Autumn
2022-09-11,North,10.0,339.0,Autumn
2022-09-12,North,10.4,318.9,Autumn
2022-09-13,North,9.6,357.0,Autumn
2022-09-14,North,11.0,298.1,Autumn
2022-09-15,North,8.2,431.6,Autumn
2022-09-16,North,7.7,458.4,Autumn
2022-09-17,North,7.4,478.0,Autumn
2022-09-18,North,7.8,453.1,Autumn
2022-09-19,North,3.2,761.4,Autumn
2022-09-20,North,6.1,556.3,Autumn
2022-09-21,North,6.3,540.1,Autumn
2022-09-22,North,9.0,389.3,Autumn
2022-09-23,North,7.6,466.4,Autumn
2022-09-24,North,9.5,364.1,Autumn
2022-09-25,North,5.1,623.7,Autumn
2022-09-26,North,6.6,525.5,Autumn
2022-09-27,North,7.9,448.5,Autumn
2022-09-28,North,3.8,710.8,Autumn
2022-09-29,North,9.0,386.1,Autumn
2022-09-30,North,8.9,391.7,Autumn
2022-10-01,North,11.3,282.1,Autumn
2022-10-02,North,10.8,296.5,Autumn
2022-10-03,North,9.5,367.9,Autumn
2022-10-04,North,3.6,721.8,Autumn
2022-10-05,North,6.7,515.3,Autumn
2022-10-06,North,9.1,382.9,Autumn
2022-10-07,North,6.9,503.1,Autumn
2022-10-08,North,9.9,341.4,Autumn
2022-10-09,North,8.6,405.5,Autumn
2022-10-10,North,7.4,470.5,Autumn
2022-10-11,North,9.4,363.9,Autumn
2022-10-12,North,9.4,363.6,Autumn
2022-10-13,North,9.8,348.9,Autumn
2022-10-14,North,6.0,567.0,Autumn
2022-10-15,North,8.4,418.9,Autumn
2022-10-16,North,7.6,463.5,Autumn
2022-10-17,North,10.0,339.3,Autumn
2022-10-18,North,7.6,470.3,Autumn
2022-10-19,North,8.1,442.1,Autumn
2022-10-20,North,6.3,547.8,Autumn
2022-10-21,North,7.5,465.4,Autumn
2022-10-22,North,10.5,316.4,Autumn
2022-10-23,North,10.3,322.7,Autumn
2022-10-24,North,6.9,506.3,Autumn
2022-10-25,North,7.2,487.5,Autumn
2022-10-26,North,8.6,409.2,Autumn
2022-10-27,North,6.6,522.4,Autumn
2022-10-28,North,5.7,583.2,Autumn
2022-10-29,North,6.0,560.0,Autumn
2022-10-30,North,5.1,624.6,Autumn
2022-10-31,North,9.0,388.5,Autumn
2022-11-01,North,10.0,342.9,Autumn
2022-11-02,North,8.1,431.7,Autumn
2022-11-03,North,10.3,319.4,Autumn
2022-11-04,North,9.1,386.5,Autumn
2022-11-05,North,11.0,287.1,Autumn
2022-11-06,North,10.3,325.1,Autumn
2022-11-07,North,10.5,315.7,Autumn
2022-11-08,North,10.7,301.8,Autumn
2022-11-09,North,8.8,398.7,Autumn
2022-11-10,North,11.9,252.0,Autumn
2022-11-11,North,8.0,443.1,Autumn
2022-11-12,North,9.7,353.6,Autumn
2022-11-13,North,7.3,480.1,Autumn
2022-11-14,North,11.5,271.7,Autumn
2022-11-15,North,11.4,272.5,Autumn
2022-11-16,North,11.2,283.3,Autumn
2022-11-17,North,11.1,284.1,Autumn
2022-11-18,North,7.5,477.3,Autumn
2022-11-19,North,15.7,127.3,Autumn
2022-11-20,North,9.3,370.3,Autumn
2022-11-21,North,9.3,369.4,Autumn
2022-11-22,North,10.5,314.4,Autumn
2022-11-23,North,13.2,206.9,Autumn
2022-11-24,North,16.4,108.5,Autumn
2022-11-25,North,10.1,327.5,Autumn
2022-11-26,North,14.4,165.2,Autumn
2022-11-27,North,15.5,129.5,Autumn
2022-11-28,North,12.2,241.0,Autumn
2022-11-29,North,13.1,210.4,Autumn
2022-11-30,North,12.6,229.7,Autumn
2022-12-01,North,12.3,239.6,Winter
2022-12-02,North,11.7,260.0,Winter
2022-12-03,North,16.6,106.7,Winter
2022-12-04,North,10.8,304.2,Winter
2022-12-05,North,12.1,240.7,Winter
2022-12-06,North,12.1,246.5,Winter
2022-12-07,North,16.2,119.4,Winter
2022-12-08,North,14.0,173.6,Winter
2022-12-09,North,16.9,102.9,Winter
2022-12-10,North,16.1,120.8,Winter
2022-12-11,North,12.7,222.7,Winter
2022-12-12,North,11.1,279.9,Winter
2022-12-13,North,16.1,121.0,Winter
2022-12-14,North,12.5,229.7,Winter
2022-12-15,North,16.0,117.8,Winter
2022-12-16,North,14.2,164.9,Winter
2022-12-17,North,18.3,74.0,Winter
2022-12-18,North,16.0,121.1,Winter
2022-12-19,North,14.3,167.0,Winter
2022-12-20,North,13.4,194.4,Winter
2022-12-21,North,15.0,148.3,Winter
2022-12-22,North,17.4,89.4,Winter
2022-12-23,North,17.5,89.3,Winter
2022-12-24,North,14.7,161.3,Winter
2022-12-25,North,18.3,78.7,Winter
2022-12-26,North,16.1,120.3,Winter
2022-12-27,North,15.9,129.6,Winter
2022-12-28,North,15.9,125.6,Winter
2022-12-29,North,12.5,231.4,Winter
2022-12-30,North,18.2,81.3,Winter
2022-12-31,North,22.1,46.6,Winter
2023-01-01,North,16.5,110.1,Winter
2023-01-02,North,17.2,97.9,Winter
2023-01-03,North,21.0,49.8,Winter
2023-01-04,North,20.2,54.3,Winter
2023-01-05,North,20.5,57.5,Winter
2023-01-06,North,18.9,67.2,Winter
2023-01-07,North,17.2,100.5,Winter
2023-01-08,North,18.7,72.6,Winter
2023-01-09,North,17.9,79.3,Winter
2023-01-10,North,20.0,56.8,Winter
2023-01-11,North,20.7,55.2,Winter
2023-01-12,North,17.3,98.9,Winter
2023-01-13,North,17.4,96.8,Winter
2023-01-14,North,18.5,76.3,Winter
2023-01-15,North,17.7,91.9,Winter
2023-01-16,North,22.2,53.2,Winter
2023-01-17,North,21.0,56.0,Winter
2023-01-18,North,20.7,52.4,Winter
2023-01-19,North,22.3,52.1,Winter
2023-01-20,North,18.0,79.6,Winter
2023-01-21,North,18.2,82.0,Winter
2023-01-22,North,16.9,104.4,Winter
2023-01-23,North,22.2,46.6,Winter
2023-01-24,North,20.6,48.6,Winter
2023-01-25,North,23.2,50.9,Winter
2023-01-26,North,23.8,57.3,Winter
2023-01-27,North,23.7,51.8,Winter
2023-01-28,North,22.5,52.7,Winter
2023-01-29,North,21.0,49.0,Winter
2023-01-30,North,20.8,53.3,Winter
2023-01-31,North,22.7,50.0,Winter
2023-02-01,North,24.2,60.7,Winter
2023-02-02,North,23.8,55.3,Winter
2023-02-03,North,24.3,67.3,Winter
2023-02-04,North,23.0,54.7,Winter
2023-02-05,North,23.1,51.2,Winter
2023-02-06,North,22.2,45.4,Winter
2023-02-07,North,24.4,63.6,Winter
2023-02-08,North,24.3,64.5,Winter
2023-02-09,North,27.5,115.3,Winter
2023-02-10,North,22.7,48.8,Winter
2023-02-11,North,20.1,55.6,Winter
2023-02-12,North,24.3,57.5,Winter
2023-02-13,North,26.6,95.2,Winter
2023-02-14,North,25.6,75.7,Winter
2023-02-15,North,27.4,108.3,Winter
2023-02-16,North,25.0,69.9,Winter
2023-02-17,North,25.4,74.7,Winter
2023-02-18,North,26.5,89.1,Winter
2023-02-19,North,26.6,91.8,Winter
2023-02-20,North,24.8,65.5,Winter
2023-02-21,North,24.4,63.6,Winter
2023-02-22,North,28.9,143.6,Winter
2023-02-23,North,24.6,56.5,Winter
2023-02-24,North,25.2,69.8,Winter
2023-02-25,North,26.1,83.3,Winter
2023-02-26,North,26.4,86.5,Winter
2023-02-27,North,25.5,74.4,Winter
2023-02-28,North,25.8,78.6,Winter
2023-03-01,North,32.0,246.5,Spring
2023-03-02,North,24.0,55.5,Spring
2023-03-03,North,29.1,156.3,Spring
2023-03-04,North,23.6,54.9,Spring
2023-03-05,North,23.8,56.8,Spring
2023-03-06,North,29.2,149.6,Spring
2023-03-07,North,27.1,108.1,Spring
2023-03-08,North,25.9,74.7,Spring
2023-03-09,North,27.9,121.7,Spring
2023-03-10,North,25.2,68.2,Spring
2023-03-11,North,28.4,135.2,Spring
2023-03-12,North,28.9,146.8,Spring
2023-03-13,North,24.2,54.5,Spring
2023-03-14,North,28.4,134.3,Spring
2023-03-15,North,25.5,73.6,Spring
2023-03-16,North,26.5,91.9,Spring
2023-03-17,North,29.7,165.3,Spring
2023-03-18,North,28.8,146.3,Spring
2023-03-19,North,25.8,75.8,Spring
2023-03-20,North,29.5,165.8,Spring
2023-03-21,North,26.8,93.9,Spring
2023-03-22,North,26.1,83.3,Spring
2023-03-23,North,26.4,86.2,Spring
2023-03-24,North,29.3,156.9,Spring
2023-03-25,North,27.8,120.5,Spring
2023-03-26,North,27.4,103.6,Spring
2023-03-27,North,27.2,107.6,Spring
2023-03-28,North,31.3,223.3,Spring
2023-03-29,North,27.4,107.1,Spring
2023-03-30,North,27.5,106.4,Spring
2023-03-31,North,26.4,93.4,Spring
2023-04-01,North,30.7,201.5,Spring
2023-04-02,North,28.4,134.2,Spring
2023-04-03,North,27.8,117.1,Spring
2023-04-04,North,29.7,170.6,Spring
2023-04-05,North,28.4,131.0,Spring
2023-04-06,North,26.0,82.8,Spring
2023-04-07,North,29.3,156.3,Spring
2023-04-08,North,26.6,91.3,Spring
2023-04-09,North,27.3,108.3,Spring
2023-04-10,North,29.7,170.0,Spring
2023-04-11,North,28.5,136.6,Spring
2023-04-12,North,23.8,59.7,Spring
2023-04-13,North,27.0,96.8,Spring
2023-04-14,North,30.7,200.4,Spring
2023-04-15,North,27.7,112.7,Spring
2023-04-16,North,28.2,132.0,Spring
2023-04-17,North,29.1,150.2,Spring
2023-04-18,North,27.0,104.8,Spring
2023-04-19,North,29.1,149.9,Spring
2023-04-20,North,31.8,245.7,Spring
2023-04-21,North,28.0,122.2,Spring
2023-04-22,North,30.2,181.4,Spring
2023-04-23,North,28.1,122.4,Spring
2023-04-24,North,24.6,61.1,Spring
2023-04-25,North,24.7,66.5,Spring
2023-04-26,North,23.8,53.3,Spring
2023-04-27,North,26.7,100.0,Spring
2023-04-28,North,25.3,70.4,Spring
2023-04-29,North,27.3,105.2,Spring
2023-04-30,North,25.5,73.2,Spring
2023-05-01,North,24.4,58.5,Spring
2023-05-02,North,27.2,106.3,Spring
2023-05-03,North,25.9,76.6,Spring
2023-05-04,North,28.1,125.1,Spring
2023-05-05,North,26.8,92.2,Spring
2023-05-06,North,28.5,132.3,Spring
2023-05-07,North,26.7,95.8,Spring
2023-05-08,North,24.8,68.2,Spring
2023-05-09,North,26.4,87.1,Spring
2023-05-10,North,24.7,60.2,Spring
2023-05-11,North,26.3,85.6,Spring
2023-05-12,North,25.7,72.5,Spring
2023-05-13,North,27.6,116.8,Spring
2023-05-14,North,20.6,57.9,Spring
2023-05-15,North,26.5,98.2,Spring
2023-05-16,North,29.0,154.9,Spring
2023-05-17,North,23.5,60.0,Spring
2023-05-18,North,22.4,55.0,Spring
2023-05-19,North,22.2,50.8,Spring
2023-05-20,North,25.1,70.2,Spring
2023-05-21,North,22.4,42.8,Spring
2023-05-22,North,26.4,88.0,Spring
2023-05-23,North,21.1,53.2,Spring
2023-05-24,North,26.5,89.4,Spring
2023-05-25,North,24.6,63.6,Spring
2023-05-26,North,25.3,70.9,Spring
2023-05-27,North,26.1,86.7,Spring
2023-05-28,North,21.2,51.0,Spring
2023-05-29,North,20.6,55.8,Spring
2023-05-30,North,23.7,59.2,Spring
2023-05-31,North,22.1,51.3,Spring
2023-06-01,North,23.5,52.3,Summer
2023-06-02,North,22.1,50.0,Summer
2023-06-03,North,22.8,48.3,Summer
2023-06-04,North,24.1,62.1,Summer
2023-06-05,North,22.6,45.2,Summer
2023-06-06,North,22.2,44.1,Summer
2023-06-07,North,21.8,52.6,Summer
2023-06-08,North,20.3,56.9,Summer
2023-06-09,North,19.5,62.3,Summer
2023-06-10,North,21.5,49.1,Summer
2023-06-11,North,20.9,53.5,Summer
2023-06-12,North,21.2,48.0,Summer
2023-06-13,North,20.9,52.1,Summer
2023-06-14,North,22.9,58.8,Summer
2023-06-15,North,24.5,61.4,Summer
2023-06-16,North,21.3,41.6,Summer
2023-06-17,North,19.8,63.9,Summer
2023-06-18,North,22.2,49.9,Summer
2023-06-19,North,17.0,101.8,Summer
2023-06-20,North,20.2,54.6,Summer
2023-06-21,North,21.8,55.9,Summer
2023-06-22,North,20.6,57.0,Summer
2023-06-23,North,14.8,150.1,Summer
2023-06-24,North,20.5,53.4,Summer
2023-06-25,North,18.9,71.4,Summer
2023-06-26,North,20.6,52.0,Summer
2023-06-27,North,20.2,52.9,Summer
2023-06-28,North,19.0,66.3,Summer
2023-06-29,North,15.5,136.0,Summer
2023-06-30,North,18.9,66.7,Summer
2023-07-01,North,14.2,173.8,Summer
2023-07-02,North,18.5,77.0,Summer
2023-07-03,North,18.4,80.1,Summer
2023-07-04,North,16.4,109.0,Summer
2023-07-05,North,17.2,97.3,Summer
2023-07-06,North,22.1,43.8,Summer
2023-07-07,North,12.1,246.8,Summer
2023-07-08,North,20.9,55.4,Summer
2023-07-09,North,17.6,87.7,Summer
2023-07-10,North,17.7,90.7,Summer
2023-07-11,North,17.1,98.1,Summer
2023-07-12,North,16.1,121.2,Summer
2023-07-13,North,15.3,145.8,Summer
2023-07-14,North,13.9,183.9,Summer
2023-07-15,North,10.7,303.3,Summer
2023-07-16,North,14.9,147.2,Summer
2023-07-17,North,16.1,118.5,Summer
2023-07-18,North,14.3,168.4,Summer
2023-07-19,North,16.2,120.2,Summer
2023-07-20,North,14.0,178.9,Summer
2023-07-21,North,13.8,184.3,Summer
2023-07-22,North,13.8,178.0,Summer
2023-07-23,North,12.6,227.3,Summer
2023-07-24,North,13.9,187.0,Summer
2023-07-25,North,14.7,155.8,Summer
2023-07-26,North,10.4,321.2,Summer
2023-07-27,North,14.0,177.3,Summer
2023-07-28,North,14.6,160.2,Summer
2023-07-29,North,13.4,201.4,Summer
2023-07-30,North,13.0,211.7,Summer
2023-07-31,North,13.4,198.7,Summer
